CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
BRICKFACE,29.0,100.0,9,0.0,0.0,2.2222226000000003,1.3629643999999999,2.6666672,3.6444447,20.62963,20.88889,25.555555,15.444445000000002,0.7777778000000001,14.777778,-15.555554999999998,25.555555,0.39433068,-1.519702
SKY,115.0,75.0,9,0.0,0.0,0.9444453000000002,0.774077,1.0555586000000001,0.59629595,126.07406999999999,115.88888500000002,141.22223,121.11111499999998,-30.555555,45.444443,-14.888889,141.22223,0.17935319,-2.309804
FOLIAGE,98.0,126.0,9,0.0,0.0,1.0555555,0.71232533,0.9444444,0.49065322,2.7777777,0.5555555999999999,5.222222299999999,2.5555556,-6.666666499999999,7.333333500000001,-0.6666667,5.222222299999999,0.90899473,-2.5365142999999994
WINDOW,205.0,82.0,9,0.0,0.0,1.222222,1.1482675,2.5,2.1679482000000005,15.222222,11.888889,21.666666,12.111111,-10.0,19.333334,-9.333333,21.666666,0.45815158,-2.1027223999999998
FOLIAGE,245.0,73.0,9,0.0,0.0,8.222222,6.273990599999999,10.722222,7.680904400000001,46.666668,32.11111,70.111115,37.77778,-43.666668,70.333336,-26.666665999999996,70.111115,0.5490324000000001,-2.2512536
CEMENT,41.0,150.0,9,0.0,0.0,1.7777779999999999,1.9407400000000001,2.1666667,1.4999995000000002,20.74074,16.222223,29.222221,16.777779000000002,-13.555554999999998,25.444445,-11.888889,29.222221,0.44157267,-2.1348755
SKY,75.0,49.0,9,0.0,0.0,0.8333359,0.38888829999999996,1.1666678999999998,0.70000154,127.40741000000001,117.0,143.11111,122.11111499999998,-31.222221,47.11111,-15.888889,143.11111,0.18239816,-2.2978394
GRASS,102.0,203.0,9,0.0,0.0,0.6666665,0.760117,1.3333331,0.8944271999999999,9.777778,7.4444447,6.4444447,15.444445000000002,-7.0,-10.0,17.0,15.444445000000002,0.5918262,1.9847853
WINDOW,239.0,93.0,9,0.0,0.0,3.4444440000000003,13.496301,1.0555555,0.86296237,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.57700235,-2.1374934
PATH,118.0,180.0,9,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886628999999999,48.555557,44.11111,59.0,42.555557,-13.333332999999998,31.333334000000004,-18.0,59.0,0.27882218,-1.9960422999999998
CEMENT,209.0,70.0,9,0.0,0.11111111,2.222223,1.8216796999999998,8.777778,3.4619644,36.74074,33.666668,44.444443,32.11111,-9.222222,23.11111,-13.888889,44.444443,0.27335805,-1.9605819
PATH,24.0,172.0,9,0.0,0.0,1.166667,0.9128703000000001,9.777778,5.455545,42.037037,38.0,50.333332,37.77778,-12.111111,24.88889,-12.777778,50.333332,0.24983571,-2.1437180000000002
PATH,57.0,199.0,9,0.0,0.0,3.833334,2.6478509999999997,6.3888893,3.4667745,54.962963,47.88889,69.22222,47.77778,-21.222220999999998,42.77778,-21.555555,69.22222,0.31700587,-2.0847538
PATH,4.0,189.0,9,0.0,0.0,2.0555565,3.8851852,11.722221000000001,114.59633999999998,26.444445,23.444445,33.0,22.88889,-9.0,19.666666,-10.666667,33.0,0.27147257,-2.1010017000000003
CEMENT,229.0,147.0,9,0.0,0.11111111,4.0555553,14.062966000000001,2.5,1.2777781000000001,27.296296999999996,20.88889,38.666668,22.333334,-19.222220999999998,34.11111,-14.888889,38.666668,0.45740503,-2.1744676
PATH,62.0,202.0,9,0.0,0.0,2.555556,1.7083669,1.4999993999999999,1.1303879,60.481480000000005,53.66666800000001,74.888885,52.88889,-20.444445,43.22222,-22.777779000000002,74.888885,0.2978795,-2.0606136000000004
BRICKFACE,89.0,89.0,9,0.0,0.0,1.7222220000000001,2.9074072999999996,2.9444447,4.862958,21.88889,21.333334,27.777779,16.555555,-1.6666666,17.666666,-16.0,27.777779,0.4004446,-1.6113652
WINDOW,244.0,108.0,9,0.0,0.0,6.5,5.102286299999999,1.7222223,0.827759,23.703703,20.0,30.444445,20.666667999999998,-11.111111,20.222220999999998,-9.111111,30.444445,0.36533174,-2.1543908
CEMENT,120.0,108.0,9,0.0,0.0,4.611111,3.498677,1.666666,1.5634735,58.074073999999996,52.66666800000001,69.55556,52.0,-16.222220999999998,34.444443,-18.222220999999998,69.55556,0.25245842,-2.0538688
FOLIAGE,16.0,82.0,9,0.0,0.0,4.3333335,41.288895000000004,6.2222230000000005,66.65185,8.481482000000002,4.3333335,14.555554999999998,6.5555553,-12.444445,18.222220999999998,-5.777777700000001,14.555554999999998,0.7428191,-2.3206284
PATH,93.0,190.0,9,0.0,0.0,5.5000014,1.8226971999999997,2.6111114,3.234651,53.59259399999999,47.333332,66.88889,46.555557,-18.777779000000002,39.88889,-21.11111,66.88889,0.30360149999999997,-2.052546
BRICKFACE,114.0,121.0,9,0.0,0.0,0.44444442,0.118518494,0.6111112,0.10740732,6.4074073,8.0,7.4444447,3.7777777,4.777777700000001,3.1111112000000003,-7.888889,8.0,0.5282187,-0.91432446
CEMENT,93.0,67.0,9,0.0,0.0,1.7222207999999999,1.3891102,1.4999993999999999,1.1879022,60.74074,53.0,75.888885,53.33333199999999,-23.222220999999998,45.444443,-22.222220999999998,75.888885,0.303044,-2.109804
WINDOW,162.0,94.0,9,0.0,0.0,9.611112,39.262947,0.55555576,0.25185204,15.370370000000001,10.666667,23.777779000000002,11.666667,-14.111111,25.222220999999998,-11.111111,23.777779000000002,0.59959364,-2.1427560000000003
GRASS,23.0,237.0,9,0.0,0.0,1.6666666,2.444445,1.7777777,2.074075,5.851852,4.222222299999999,4.5555553,8.777778,-4.888889,-3.8888887999999997,8.777778,8.777778,0.54126585,2.1805263
GRASS,19.0,184.0,9,0.0,0.0,0.5555555,0.34426498,0.8333333,0.62360954,14.222222,12.333333,11.0,19.333334,-5.6666665,-9.666667,15.333332999999998,19.333334,0.43115196,1.9378915
WINDOW,242.0,148.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATH,121.0,189.0,9,0.0,0.0,2.277778,2.1951132,4.944445,4.0078629999999995,62.074073999999996,54.77778000000001,77.55556,53.88889,-21.88889,46.444443,-24.555555,77.55556,0.30540445,-2.054084
FOLIAGE,54.0,138.0,9,0.0,0.0,0.22222221,0.29629624,0.38888893,0.4185185,0.25925925,0.0,0.6666667,0.11111111,-0.7777778000000001,1.2222222,-0.44444445,0.6666667,0.33333334,-2.1814387
CEMENT,140.0,116.0,9,0.11111111,0.0,1.7777779999999999,1.2232317,0.55555534,0.501848,46.814816,42.333335999999996,56.55555699999999,41.555557,-13.444445000000002,29.222221,-15.777778,56.55555699999999,0.26456326,-2.0386236
SKY,155.0,27.0,9,0.0,0.0,1.0555573,0.24073716,1.4444453000000002,0.25185013,137.51852,132.55556,146.55556,133.44444,-14.888889,27.111109999999996,-12.222222,146.55556,0.09847229,-2.146716
SKY,186.0,28.0,9,0.0,0.0,0.94444275,0.38968328,1.4444413999999999,1.29386,122.51852,111.0,138.66666999999998,117.88888500000002,-34.555557,48.444443,-13.888889,138.66666999999998,0.19951321,-2.35398
WINDOW,199.0,144.0,9,0.0,0.0,0.33333334,0.5163977,0.33333334,0.36514834,0.44444445,0.11111111,1.1111111999999999,0.11111111,-1.0,2.0,-1.0,1.1111111999999999,0.7407406999999999,-2.0943952
FOLIAGE,88.0,136.0,9,0.0,0.0,1.8333331000000002,1.149879,2.0555553,2.112573,8.0,4.111111,13.222222,6.666666499999999,-11.666667,15.666667000000002,-4.0,13.222222,0.6950877,-2.412671
FOLIAGE,86.0,136.0,9,0.0,0.0,3.888889,4.193469,2.111111,2.3913425999999998,12.185185,6.666666499999999,20.88889,9.0,-16.555555,26.11111,-9.555555,20.88889,0.6957549,-2.268991
WINDOW,150.0,152.0,9,0.0,0.0,0.11111108,0.029629617999999996,2.0555556,3.5740747,1.3703703999999999,1.0,2.3333334999999997,0.7777778000000001,-1.1111111999999999,2.8888887999999997,-1.7777778000000002,2.3333334999999997,0.537037,-2.0073514
WINDOW,239.0,110.0,9,0.0,0.0,0.277778,0.06296304,0.22222233,0.029629655,9.444445,6.111111,15.888889,6.3333335,-10.0,19.333334,-9.333333,15.888889,0.6206427,-2.1202655
CEMENT,79.0,28.0,9,0.0,0.0,4.2777769999999995,3.7618961000000004,0.8333333,0.6582806,62.40740600000001,53.44444300000001,79.111115,54.66666800000001,-26.888890000000004,50.11111,-23.222220999999998,79.111115,0.32455578,-2.1445074
SKY,240.0,26.0,9,0.0,0.0,1.2222239,1.0074004,0.88888806,0.20741068,136.88889,131.0,146.55556,133.11111,-17.666666,29.0,-11.333333,146.55556,0.10610159,-2.2307248
BRICKFACE,14.0,134.0,9,0.0,0.0,0.38888884,0.06296299400000001,0.38888893,0.062963024,5.296296,6.777777700000001,6.222222299999999,2.8888887999999997,4.4444447,2.7777777,-7.222222299999999,7.0,0.5873016,-0.91263086
WINDOW,57.0,89.0,9,0.0,0.0,1.7222221999999998,1.3066783000000002,6.1666665,4.703426400000001,17.0,13.0,24.555555,13.444445000000002,-12.0,22.666666,-10.666667,24.555555,0.47748852,-2.1297464
SKY,175.0,14.0,9,0.0,0.0,0.88888806,0.80737144,1.2222226999999999,0.77936065,113.81481000000001,100.111115,132.11111,109.22222,-41.11111,54.88889,-13.777778,132.11111,0.24216007,-2.3911132999999998
FOLIAGE,237.0,106.0,9,0.0,0.0,0.9444444,0.15185204,0.8333333,0.47777775,2.4074075,0.44444445,6.111111,0.6666667,-5.888889,11.111111,-5.222222299999999,6.111111,0.9404761999999999,-2.133095
WINDOW,242.0,65.0,9,0.0,0.0,0.5555553000000001,0.27216578,1.0,0.42163682,8.925925999999999,6.111111,14.333332999999998,6.3333335,-8.444445,16.222220999999998,-7.777777700000001,14.333332999999998,0.5834604999999999,-2.1218784
FOLIAGE,55.0,93.0,9,0.11111111,0.0,0.83333343,0.2999998,1.388889,1.7962962,3.0,0.5555555999999999,7.222222299999999,1.2222222,-7.333333500000001,12.666667,-5.3333335,7.222222299999999,0.9356701999999999,-2.1836095
WINDOW,211.0,139.0,9,0.0,0.0,0.33333334,0.08888889999999999,0.27777782,0.06296302,5.222222299999999,3.2222223,9.555555,2.8888887999999997,-6.0,13.0,-7.0,9.555555,0.69660497,-2.04457
CEMENT,133.0,108.0,9,0.0,0.0,0.777777,0.74074006,22.444443,104.91861999999999,45.592594,41.22222,55.44444300000001,40.11111,-13.111111,29.555555,-16.444445,55.44444300000001,0.27598566,-2.0155542
WINDOW,159.0,105.0,9,0.0,0.0,0.55555564,0.5018486,4.0,1.8257413,26.740740000000002,22.555555,34.0,23.666666,-12.555555,21.777779000000002,-9.222222,34.0,0.3374935,-2.192406
PATH,223.0,161.0,9,0.0,0.0,1.3888893,3.040736,8.999999,31.022234,42.037037,36.0,52.22222,37.88889,-18.11111,30.555555,-12.444445,52.22222,0.30841646,-2.282295
SKY,209.0,66.0,9,0.0,0.0,1.0555558999999999,0.4629649,1.1111132,0.60740495,93.44444,79.111115,117.33333600000002,83.888885,-43.0,71.666664,-28.666665999999996,117.33333600000002,0.32571116,-2.2248445
PATH,62.0,200.0,9,0.0,0.0,2.2777773999999997,2.1335068,3.7777792999999997,1.7847084999999998,61.037037,54.11111,76.44444,52.55555699999999,-20.777779000000002,46.22222,-25.444445,76.44444,0.31254068,-2.0265863
GRASS,63.0,201.0,9,0.0,0.0,1.4444445,0.9185186,0.94444424,0.5518518,7.777777700000001,6.222222299999999,5.5555553,11.555555,-4.6666665,-6.666666499999999,11.333333,11.555555,0.54320127,1.9829868000000002
WINDOW,210.0,153.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRASS,57.0,229.0,9,0.0,0.0,2.7222226000000003,2.0593057,3.4444447,1.4089648000000001,14.629629999999999,12.0,13.555554999999998,18.333334,-7.888889,-3.2222223,11.111111,18.333334,0.34769190000000005,2.3504374
PATH,77.0,177.0,9,0.0,0.0,1.3333327,1.3333343999999998,2.1666672,1.9748423,48.407406,44.22222,59.33333199999999,41.666668,-12.555555,32.77778,-20.222220999999998,59.33333199999999,0.29743084,-1.9404231
SKY,81.0,67.0,9,0.0,0.0,0.83333206,0.45947185,0.8888893,0.5837296,122.88888500000002,112.33333600000002,138.44444,117.88888500000002,-31.666665999999996,46.666668,-15.0,138.44444,0.18855007,-2.3171885
SKY,36.0,21.0,9,0.0,0.0,0.99999744,0.7999939,1.3333334,0.48888856,129.85185,120.66666399999998,142.55556,126.33333600000002,-27.555555,38.11111,-10.555555,142.55556,0.15349694,-2.364884
FOLIAGE,99.0,130.0,9,0.0,0.0,0.5555555,0.45542014,0.5555555,0.5443311,1.3703703999999999,0.11111111,3.3333333,0.6666667,-3.7777777,5.888889,-2.1111112000000003,3.3333333,0.9777778,-2.2390292
BRICKFACE,78.0,108.0,9,0.0,0.0,0.8333335,0.43333328,1.6111107,1.1740738000000002,17.11111,19.0,19.88889,12.444445,5.6666665,8.333333,-14.0,20.0,0.37883934,-1.1695169
FOLIAGE,49.0,139.0,9,0.0,0.0,0.16666669,0.07777779,0.33333337,0.08888889999999999,0.44444445,0.0,1.3333334,0.0,-1.3333334,2.6666667,-1.3333334,1.3333334,0.7777778000000001,-2.0943952
WINDOW,155.0,40.0,9,0.0,0.0,1.888889,2.072751,0.05555554,0.13608274,1.2592591999999998,1.2222222,1.5555556000000001,1.0,-0.11111111,0.8888889000000001,-0.7777778000000001,1.5555556000000001,0.11666667,-1.5707964
SKY,92.0,44.0,9,0.11111111,0.0,0.7222225999999999,0.5741352,1.1666653999999999,1.048809,123.81481000000001,113.44443999999999,138.11111,119.88888500000002,-31.111109999999996,42.88889,-11.777778,138.11111,0.17842785,-2.3672824
BRICKFACE,75.0,103.0,9,0.11111111,0.0,1.3888893,1.5296303,1.8888886999999999,1.0962957,18.962963000000002,20.222220999999998,22.777779000000002,13.888889,3.7777777,11.444445,-15.222222,22.777779000000002,0.38838536,-1.3341273999999999
SKY,140.0,34.0,9,0.0,0.0,0.49999872,0.12222204,0.88888675,0.20740815,105.48148,91.22222,127.33333600000002,97.888885,-42.77778,65.55556,-22.777779000000002,127.33333600000002,0.28352436,-2.286636
SKY,17.0,18.0,9,0.0,0.0,1.2222214,1.2938598,1.2777773000000001,1.2546203000000002,125.62963,114.0,142.0,120.88888500000002,-34.88889,49.11111,-14.222222,142.0,0.19710550000000002,-2.3521838
BRICKFACE,196.0,129.0,9,0.0,0.0,0.83333325,0.43333334,0.6666667,0.17777774,6.3333335,7.888889,7.333333500000001,3.7777777,4.6666665,3.0,-7.666666499999999,8.222222,0.54012346,-0.9327825999999999
FOLIAGE,53.0,135.0,9,0.0,0.0,0.5555555,0.2074075,0.33333334,0.08888893,0.7407406999999999,0.0,2.1111112000000003,0.11111111,-2.2222223,4.111111,-1.8888888,2.1111112000000003,0.8888889000000001,-2.1374457000000002
GRASS,157.0,221.0,9,0.0,0.0,1.0555555,0.6469299,1.2222222,0.6206328000000001,12.111111,10.222222,8.111112,18.0,-5.6666665,-12.0,17.666666,18.0,0.5491796999999999,1.8771459
FOLIAGE,120.0,89.0,9,0.11111111,0.0,4.0,9.555553999999999,5.8333335,11.85555,10.481482000000002,5.777777700000001,17.11111,8.555555,-14.111111,19.88889,-5.777777700000001,17.11111,0.6866853,-2.356793
WINDOW,186.0,12.0,9,0.0,0.0,0.44444433,0.27216548,2.3333333,1.9663839,6.259258999999999,3.8888887999999997,11.333333,3.5555556000000004,-7.111111,15.222222,-8.111111,11.333333,0.6873016,-2.057978
WINDOW,159.0,83.0,9,0.0,0.0,0.38888870000000003,0.25092387,0.27777734,0.2509239,18.222220999999998,13.333332999999998,26.888890000000004,14.444445000000002,-14.666667000000002,26.0,-11.333333,26.888890000000004,0.5038100000000001,-2.178321
FOLIAGE,68.0,115.0,9,0.0,0.0,3.3333333,3.1055502999999995,2.722222,2.7921848,26.037036999999998,18.444445,39.0,20.666667999999998,-22.777779000000002,38.88889,-16.11111,39.0,0.5235376,-2.0906491000000003
SKY,184.0,15.0,9,0.0,0.0,0.44444528,0.25185028,0.77777356,0.11851902,140.77777,134.33334,150.11111,137.88889,-19.333334,28.0,-8.666667,150.11111,0.105074264,-2.3284721
FOLIAGE,31.0,96.0,9,0.0,0.0,2.3333333,3.6,2.7777777,6.162962,3.7777777,1.0,8.0,2.3333334999999997,-8.333333,12.666667,-4.3333335,8.0,0.90923554,-2.268209
FOLIAGE,67.0,136.0,9,0.0,0.0,6.722223,3.7083487999999996,2.6666667,3.1972213,15.518517999999998,9.0,25.333334,12.222222,-19.555555,29.444445,-9.888889,25.333334,0.66081303,-2.3075109
FOLIAGE,96.0,119.0,9,0.0,0.0,0.3333333,0.08888888,0.5555555,0.20740744,1.4444443999999999,0.0,4.222222299999999,0.11111111,-4.3333335,8.333333,-4.0,4.222222299999999,1.0,-2.1137194999999998
PATH,24.0,188.0,9,0.0,0.0,1.7222233,1.2185186000000001,6.611111999999999,38.551857,30.62963,27.333334000000004,38.0,26.555555,-9.888889,22.11111,-12.222222,38.0,0.29079577,-2.0382203999999997
CEMENT,199.0,120.0,9,0.0,0.0,3.4999998,4.077776,8.333333,53.955580000000005,39.333332,35.444447,47.77778,34.77778,-11.666667,25.333334,-13.666667000000002,47.77778,0.2727516,-2.0467525
BRICKFACE,71.0,90.0,9,0.0,0.0,2.777778,2.0740724,5.111111,3.2740742999999997,22.62963,22.0,29.111109999999996,16.777779000000002,-1.8888888,19.444445,-17.555555,29.111109999999996,0.42048640000000004,-1.6223308
CEMENT,99.0,149.0,9,0.0,0.0,3.6666667,4.577775,2.111111,1.5851847,21.37037,16.666667999999998,30.0,17.444445,-14.111111,25.88889,-11.777778,30.0,0.44517209999999996,-2.1417873
GRASS,248.0,149.0,9,0.0,0.0,1.166667,0.78888947,1.0555553,0.6407406,19.0,14.444445000000002,19.777779000000002,22.777779000000002,-13.666667000000002,2.3333333,11.333333,22.777779000000002,0.36371678,2.7416468
WINDOW,20.0,134.0,9,0.0,0.0,0.6666667,0.088888995,0.61111116,0.24074072,2.9629629,1.1111111999999999,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328000000001,-2.133095
WINDOW,180.0,141.0,9,0.0,0.0,0.055555562999999995,0.13608278,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
GRASS,224.0,242.0,9,0.0,0.0,1.8888888,0.8296290000000001,2.222222,3.2740742999999997,11.740741,8.666667,10.777778,15.777778,-9.222222,-2.8888887999999997,12.111111,15.777778,0.45454717,2.386597
GRASS,162.0,237.0,9,0.11111111,0.0,2.2777777,1.1434193000000001,2.6666667,2.564718,13.222222,10.888889,10.0,18.777779000000002,-7.0,-9.666667,16.666666,18.777779000000002,0.47282594,1.9903806
PATH,203.0,182.0,9,0.0,0.0,3.722222,2.576964,3.6111114,1.705112,54.925926000000004,49.444443,68.111115,47.22222,-16.444445,39.555557,-23.11111,68.111115,0.3067216,-1.9803477999999999
BRICKFACE,6.0,90.0,9,0.0,0.0,1.9444447,0.5962961999999999,1.3333336,1.8222237000000001,18.11111,18.777779000000002,22.11111,13.444445000000002,2.0,12.0,-14.0,22.11111,0.38846022,-1.4258847
CEMENT,77.0,135.0,9,0.0,0.0,2.944444,1.9710863,1.7777767,0.9583936,47.37037,41.0,60.66666800000001,40.444443,-19.11111,39.88889,-20.777779000000002,60.66666800000001,0.3346597,-2.0634599
SKY,183.0,29.0,9,0.0,0.0,0.7777786,0.6074099000000001,0.7777786,0.4296294,103.25926,88.77778,126.33333600000002,94.666664,-43.444443,69.22222,-25.777779000000002,126.33333600000002,0.2972053,-2.2572172000000004
CEMENT,108.0,128.0,9,0.0,0.0,7.0555553,4.3686585,1.666666,1.0540923999999998,53.25926,46.333332,67.111115,46.333332,-20.777779000000002,41.555557,-20.777779000000002,67.111115,0.31292745,-2.0919266
BRICKFACE,33.0,104.0,9,0.11111111,0.0,1.5555558999999999,0.96296257,3.0555562999999997,5.040743,20.185184,20.222220999999998,24.88889,15.444445000000002,0.11111111,14.111111,-14.222222,24.88889,0.38036656,-1.5553758999999998
CEMENT,83.0,133.0,9,0.11111111,0.0,2.3333347,2.1395726,1.166666,1.0697864,48.666668,41.555557,62.55555699999999,41.88889,-21.333334,41.666668,-20.333334,62.55555699999999,0.33914515,-2.1117887000000004
SKY,103.0,39.0,9,0.0,0.0,0.49999747,0.29999694,1.1111107,0.42962748,127.51852,116.55556000000001,142.88889,123.11111499999998,-32.88889,46.11111,-13.222222,142.88889,0.18426341,-2.352961
WINDOW,211.0,154.0,9,0.0,0.0,0.11111113,0.029629631,0.38888893,0.06296296400000001,0.25925925,0.0,0.7777778000000001,0.0,-0.7777778000000001,1.5555556000000001,-0.7777778000000001,0.7777778000000001,0.5555555999999999,-2.0943952
GRASS,90.0,189.0,9,0.0,0.0,0.88888884,0.7793635,1.0555555,0.82775915,12.888889,10.444445,9.444445,18.777779000000002,-7.333333500000001,-10.333333,17.666666,18.777779000000002,0.49709514,1.9855517
BRICKFACE,26.0,91.0,9,0.11111111,0.0,2.0,2.177777,2.5555556,2.1629624,19.74074,19.777779000000002,24.555555,14.888889,0.11111111,14.444445000000002,-14.555554999999998,24.555555,0.39415666,-1.5522503
SKY,58.0,58.0,9,0.0,0.0,0.555556,0.40368605,0.88889056,0.8606633,123.0,112.55556000000001,137.44444,119.0,-31.333334000000004,43.333332,-12.0,137.44444,0.1809723,-2.3653847999999997
FOLIAGE,58.0,128.0,9,0.11111111,0.0,2.9444447,1.75647,2.4444444,1.6821501,16.481482,10.111111,25.88889,13.444445000000002,-19.11111,28.222221,-9.111111,25.88889,0.6133847,-2.3163002
SKY,240.0,58.0,9,0.0,0.0,1.0555546999999998,0.77407175,1.0000013,0.7111076,92.703705,76.888885,118.55556000000001,82.66667,-47.444443,77.55556,-30.111109999999996,118.55556000000001,0.35133117,-2.2393005
BRICKFACE,121.0,113.0,9,0.0,0.0,1.7222220000000001,1.5296303,2.944444,1.5296295,20.25926,20.0,25.444445,15.333332999999998,-0.7777778000000001,15.555554999999998,-14.777778,25.444445,0.39658895,-1.5856091
FOLIAGE,98.0,133.0,9,0.0,0.0,0.5555555,0.17213255,0.38888887,0.32773070000000004,0.9629629999999999,0.0,2.7777777,0.11111111,-2.8888887999999997,5.4444447,-2.5555556,2.7777777,1.0,-2.123254
WINDOW,145.0,155.0,9,0.0,0.11111111,4.944444,35.618522999999996,9.944445,121.396286,11.296296,7.777777700000001,17.555555,8.555555,-10.555555,18.777779000000002,-8.222222,17.555555,0.74729437,-2.1405312999999997
BRICKFACE,39.0,60.0,9,0.11111111,0.0,1.5555558999999999,1.1407412000000001,2.444445,1.9407400000000001,22.62963,21.333334,30.0,16.555555,-3.8888887999999997,22.11111,-18.222220999999998,30.0,0.44663557,-1.7093886999999999
SKY,156.0,32.0,9,0.0,0.0,0.77777356,0.16296418,2.6111095,1.0407379,136.2963,129.77778999999998,146.33334,132.77778999999998,-19.555555,30.111109999999996,-10.555555,146.33334,0.113055356,-2.280755
SKY,199.0,25.0,9,0.0,0.0,1.0,0.8444401,1.2777761,0.7740752,103.62963,89.111115,126.88888500000002,94.888885,-43.555557,69.77778,-26.222221,126.88888500000002,0.29752782,-2.2521007
BRICKFACE,121.0,60.0,9,0.0,0.0,2.277778,2.329629,2.888889,2.8740742000000004,26.740740000000002,24.666666,35.22222,20.333334,-6.222222299999999,25.444445,-19.222220999999998,35.22222,0.4223002,-1.776113
GRASS,103.0,216.0,9,0.0,0.0,1.4999999,0.56666666,0.8333332,1.1888888000000002,7.0740743,5.111111,5.0,11.111111,-5.888889,-6.222222299999999,12.111111,11.111111,0.59312356,2.0792952000000002
CEMENT,7.0,154.0,9,0.0,0.11111111,3.0555546000000002,3.8321257000000006,3.8333328,2.1781759999999997,50.703705,44.555557,64.0,43.555557,-18.444445,39.88889,-21.444445,64.0,0.32134509999999994,-2.033077
PATH,244.0,194.0,9,0.0,0.0,1.7222220000000001,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375
SKY,21.0,90.0,9,0.0,0.0,0.66666794,0.044444147,0.7777786,0.56296283,113.48148,105.88888500000002,128.55556,106.0,-22.777779000000002,45.22222,-22.444445,128.55556,0.17969723,-2.0978147999999996
SKY,8.0,39.0,9,0.11111111,0.0,1.3888906,1.129629,1.8333334,0.6999989999999999,113.37037,102.55556,132.0,105.55556000000001,-32.444443,55.88889,-23.444445,132.0,0.22295359,-2.1981577999999997
